ordre;famille;cd_nom;lb_nom;nom_vern;habitat;statut;url
Passeriformes;Saxicolidae;4025;Motacilla svecica;Gorgebleue à miroir;7;P;https://inpn.mnhn.fr/espece/cd_nom/4025
Passeriformes;Saxicolidae;4084;Monticola saxatilis;Monticole de roche, Merle de roche;7;P;https://inpn.mnhn.fr/espece/cd_nom/4084
Passeriformes;Saxicolidae;4086;Turdus saxatilis;Monticole de roche, Merle de roche;7;P;https://inpn.mnhn.fr/espece/cd_nom/4086
Passeriformes;Saxicolidae;4087;Monticola solitarius;Monticole bleu, Merle bleu;7;P;https://inpn.mnhn.fr/espece/cd_nom/4087
Passeriformes;Saxicolidae;4089;Turdus solitarius;Monticole bleu, Merle bleu;7;P;https://inpn.mnhn.fr/espece/cd_nom/4089
Passeriformes;Saxicolidae;4035;Phoenicurus ochruros;Rougequeue noir;7;P;https://inpn.mnhn.fr/espece/cd_nom/4035
Passeriformes;Saxicolidae;4037;Motacilla ochruros;Rougequeue noir;7;P;https://inpn.mnhn.fr/espece/cd_nom/4037
Passeriformes;Saxicolidae;4038;Phoenicurus ochruros gibraltariensis;Rougequeue noir;7;P;https://inpn.mnhn.fr/espece/cd_nom/4038
Passeriformes;Saxicolidae;4039;Phoenicurus ochruros ochruros;Rougequeue noir;7;P;https://inpn.mnhn.fr/espece/cd_nom/4039
Passeriformes;Saxicolidae;4030;Tarsiger cyanurus;Robin à flancs roux, Rossignol à flancs roux;7;P;https://inpn.mnhn.fr/espece/cd_nom/4030
Passeriformes;Saxicolidae;4032;Erithacus cyanurus;Robin à flancs roux, Rossignol à flancs roux;7;P;https://inpn.mnhn.fr/espece/cd_nom/4032
Passeriformes;Saxicolidae;4033;Motacilla cyanurus;Robin à flancs roux, Rossignol à flancs roux;7;P;https://inpn.mnhn.fr/espece/cd_nom/4033
Eurypygiformes;Rhynochetidae;442324;Rhynochetos jubatus;Kagou huppé, Cagou;7;A;https://inpn.mnhn.fr/espece/cd_nom/442324
Passeriformes;Remizidae;3798;Remiz pendulinus;Rémiz penduline, Mésange rémiz;7;P;https://inpn.mnhn.fr/espece/cd_nom/3798
Passeriformes;Remizidae;3800;Parus pendulinus;Rémiz penduline, Mésange rémiz;7;P;https://inpn.mnhn.fr/espece/cd_nom/3800
Gruiformes;Rallidae;3070;Fulica atra;Foulque macroule;7;P;https://inpn.mnhn.fr/espece/cd_nom/3070
Gruiformes;Rallidae;2407;Fulicula atra;Foulque macroule;7;P;https://inpn.mnhn.fr/espece/cd_nom/2407
Gruiformes;Rallidae;3072;Fulica cristata;Foulque à crête, Foulque caronculée;7;P;https://inpn.mnhn.fr/espece/cd_nom/3072
Gruiformes;Rallidae;432718;Gallinula tenebrosa;Gallinule sombre, Poule d'eau;7;A;https://inpn.mnhn.fr/espece/cd_nom/432718
Gruiformes;Rallidae;418819;Gallirallus lafresnayanus;Râle de Lafresnaye;7;A;https://inpn.mnhn.fr/espece/cd_nom/418819
Gruiformes;Rallidae;441943;Gallirallus philippensis;Râle tiklin;7;;https://inpn.mnhn.fr/espece/cd_nom/441943
Gruiformes;Rallidae;432712;Gallirallus philippensis swindellsi;Râle tiklin, Râle à bandes;7;A;https://inpn.mnhn.fr/espece/cd_nom/432712
Gruiformes;Rallidae;432713;Gallirallus philippensis tournelieri;Râle tiklin, Râle à bandes;7;;https://inpn.mnhn.fr/espece/cd_nom/432713
Gruiformes;Rallidae;3065;Porphyrio alleni;Talève d'Allen, Poule sultane d'Allen;7;B;https://inpn.mnhn.fr/espece/cd_nom/3065
Gruiformes;Rallidae;683260;Porphyrula alleni;Talève d'Allen, Poule sultane d'Allen;7;B;https://inpn.mnhn.fr/espece/cd_nom/683260
Gruiformes;Rallidae;3063;Porphyrula alleni;Talève d'Allen, Poule sultane d'Allen;7;B;https://inpn.mnhn.fr/espece/cd_nom/3063
Gruiformes;Rallidae;432610;Porphyrio kukwiedei;;7;A;https://inpn.mnhn.fr/espece/cd_nom/432610
Gruiformes;Rallidae;3067;Porphyrio porphyrio;Poule sultane, Talève sultane, Porphyrion bleu;7;P;https://inpn.mnhn.fr/espece/cd_nom/3067
Gruiformes;Rallidae;432717;Porphyrio porphyrio samoensis;Talève sultane, Poule sultane;7;A;https://inpn.mnhn.fr/espece/cd_nom/432717
Gruiformes;Rallidae;442264;Porzana cinerea;;7;;https://inpn.mnhn.fr/espece/cd_nom/442264
Gruiformes;Rallidae;432716;Porzana cinerea tannensis;Marouette grise;7;;https://inpn.mnhn.fr/espece/cd_nom/432716
Gruiformes;Rallidae;3039;Porzana porzana;Marouette ponctuée;7;P;https://inpn.mnhn.fr/espece/cd_nom/3039
Gruiformes;Rallidae;3041;Rallus porzana;Marouette ponctuée;7;P;https://inpn.mnhn.fr/espece/cd_nom/3041
Pterocliformes;Pteroclidae;3408;Pterocles alchata;Ganga cata;7;P;https://inpn.mnhn.fr/espece/cd_nom/3408
Pterocliformes;Pteroclidae;3410;Tetrao alchata;Ganga cata;7;P;https://inpn.mnhn.fr/espece/cd_nom/3410
Pterocliformes;Pteroclidae;3415;Syrrhaptes paradoxus;Syrrhapte paradoxal;7;P;https://inpn.mnhn.fr/espece/cd_nom/3415
Psittaciformes;Psittacidae;418816;Charmosyna diadema;Loriquet à diadème, Lori à diadème;7;A;https://inpn.mnhn.fr/espece/cd_nom/418816
Psittaciformes;Psittacidae;432608;Cyanoramphus saisseti;Perruche calédonienne, Perruche à front rouge;7;A;https://inpn.mnhn.fr/espece/cd_nom/432608
Psittaciformes;Psittacidae;418818;Eunymphicus cornutus;Perruche cornue, Perruche de la chaîne;7;A;https://inpn.mnhn.fr/espece/cd_nom/418818
Psittaciformes;Psittacidae;418894;Eunymphicus cornutus cornutus;Perruche cornue, Perruche de la chaîne;7;A;https://inpn.mnhn.fr/espece/cd_nom/418894
Psittaciformes;Psittacidae;432609;Eunymphicus uvaeensis;Perruche d'Ouvéa;7;A;https://inpn.mnhn.fr/espece/cd_nom/432609
Psittaciformes;Psittacidae;432735;Eunymphicus cornutus uvaeensis;Perruche d'Ouvéa;7;A;https://inpn.mnhn.fr/espece/cd_nom/432735
Psittaciformes;Psittacidae;442064;Melopsittacus undulatus;Perruche ondulée;7;M;https://inpn.mnhn.fr/espece/cd_nom/442064
Psittaciformes;Psittacidae;442282;Psittacus erithacus;Perroquet jaco;7;;https://inpn.mnhn.fr/espece/cd_nom/442282
Psittaciformes;Psittacidae;442469;Trichoglossus haematodus;Loriquet à tête bleue;7;;https://inpn.mnhn.fr/espece/cd_nom/442469
Psittaciformes;Psittacidae;442512;Vini australis;;7;;https://inpn.mnhn.fr/espece/cd_nom/442512
Passeriformes;Prunellidae;3991;Prunella atrogularis;Accenteur à gorge noire;7;B;https://inpn.mnhn.fr/espece/cd_nom/3991
Passeriformes;Prunellidae;3993;Accentor atrogularis;Accenteur à gorge noire;7;B;https://inpn.mnhn.fr/espece/cd_nom/3993
Passeriformes;Prunellidae;3984;Prunella collaris;Accenteur alpin;7;P;https://inpn.mnhn.fr/espece/cd_nom/3984
Passeriformes;Prunellidae;3986;Laiscopus collaris;Accenteur alpin;7;P;https://inpn.mnhn.fr/espece/cd_nom/3986
Passeriformes;Prunellidae;3987;Sturnus collaris;Accenteur alpin;7;P;https://inpn.mnhn.fr/espece/cd_nom/3987
Passeriformes;Prunellidae;3978;Prunella modularis;Accenteur mouchet;7;P;https://inpn.mnhn.fr/espece/cd_nom/3978
Passeriformes;Prunellidae;3980;Motacilla modularis;Accenteur mouchet;7;P;https://inpn.mnhn.fr/espece/cd_nom/3980
Passeriformes;Prunellidae;3981;Prunella modularis mabbotti;Accenteur mouchet;7;P;https://inpn.mnhn.fr/espece/cd_nom/3981
Passeriformes;Prunellidae;3982;Prunella modularis modularis;Accenteur mouchet;7;P;https://inpn.mnhn.fr/espece/cd_nom/3982
Passeriformes;Prunellidae;3983;Prunella modularis occidentalis;Accenteur mouchet;7;P;https://inpn.mnhn.fr/espece/cd_nom/3983
Podicipediformes;Podicipedidae;442401;Tachybaptus novaehollandiae;;7;;https://inpn.mnhn.fr/espece/cd_nom/442401
Podicipediformes;Podicipedidae;432666;Tachybaptus novaehollandiae leucosternos;Grèbe australasien;7;;https://inpn.mnhn.fr/espece/cd_nom/432666
Passeriformes;Ploceidae;441917;Euplectes franciscanus;Euplecte franciscain;7;;https://inpn.mnhn.fr/espece/cd_nom/441917
Passeriformes;Ploceidae;441918;Euplectes orix;Euplecte ignicolore;7;;https://inpn.mnhn.fr/espece/cd_nom/441918
Passeriformes;Ploceidae;418756;Foudia eminentissima algondae;Foudi des Comores;7;A;https://inpn.mnhn.fr/espece/cd_nom/418756
Piciformes;Picidae;3625;Dendrocopos leucotos;Pic à dos blanc;7;P;https://inpn.mnhn.fr/espece/cd_nom/3625
Piciformes;Picidae;3629;Dendrocopos leucotos leucotos;Pic à dos blanc;7;P;https://inpn.mnhn.fr/espece/cd_nom/3629
Piciformes;Picidae;3628;Dendrocopos leucotos lilfordi;Pic à dos blanc;7;P;https://inpn.mnhn.fr/espece/cd_nom/3628
Piciformes;Picidae;3627;Picus lecotos;Pic à dos blanc;7;P;https://inpn.mnhn.fr/espece/cd_nom/3627
Piciformes;Picidae;3611;Dendrocopos major;Pic épeiche;7;P;https://inpn.mnhn.fr/espece/cd_nom/3611
Piciformes;Picidae;3617;Dendrocopos major major;Pic épeiche;7;P;https://inpn.mnhn.fr/espece/cd_nom/3617
Piciformes;Picidae;3618;Dendrocopos major pinetorum;Pic épeiche;7;P;https://inpn.mnhn.fr/espece/cd_nom/3618
Piciformes;Picidae;3607;Dryocopus major;Pic épeiche;7;P;https://inpn.mnhn.fr/espece/cd_nom/3607
Piciformes;Picidae;3613;Picoides major;Pic épeiche;7;P;https://inpn.mnhn.fr/espece/cd_nom/3613
Piciformes;Picidae;3614;Picus major;Pic épeiche;7;P;https://inpn.mnhn.fr/espece/cd_nom/3614
Piciformes;Picidae;3619;Dendrocopos medius;Pic mar;7;P;https://inpn.mnhn.fr/espece/cd_nom/3619
Piciformes;Picidae;3621;Picoides medius;Pic mar;7;P;https://inpn.mnhn.fr/espece/cd_nom/3621
Piciformes;Picidae;3622;Picus medius;Pic mar;7;P;https://inpn.mnhn.fr/espece/cd_nom/3622
Piciformes;Picidae;3630;Dendrocopos minor;Pic épeichette;7;P;https://inpn.mnhn.fr/espece/cd_nom/3630
Piciformes;Picidae;3634;Dendrocopos minor buturlini;Pic épeichette;7;P;https://inpn.mnhn.fr/espece/cd_nom/3634
Piciformes;Picidae;3635;Dendrocopos minor hortorum;Pic épeichette;7;P;https://inpn.mnhn.fr/espece/cd_nom/3635
Piciformes;Picidae;3636;Dendrocopos minor minor;Pic épeichette;7;P;https://inpn.mnhn.fr/espece/cd_nom/3636
Piciformes;Picidae;3632;Picoides minor;Pic épeichette;7;P;https://inpn.mnhn.fr/espece/cd_nom/3632
Piciformes;Picidae;3633;Picus minor;Pic épeichette;7;P;https://inpn.mnhn.fr/espece/cd_nom/3633
Piciformes;Picidae;3608;Dryocopus martius;Pic noir;7;P;https://inpn.mnhn.fr/espece/cd_nom/3608
Piciformes;Picidae;3595;Jynx torquilla;Torcol fourmilier;7;P;https://inpn.mnhn.fr/espece/cd_nom/3595
Piciformes;Picidae;3597;Jynx torquilla torquilla;Torcol fourmilier;7;P;https://inpn.mnhn.fr/espece/cd_nom/3597
Piciformes;Picidae;3598;Jynx torquilla tschusii;Torcol fourmilier;7;P;https://inpn.mnhn.fr/espece/cd_nom/3598
Piciformes;Picidae;3638;Picoides tridactylus;Pic tridactyle;7;P;https://inpn.mnhn.fr/espece/cd_nom/3638
Piciformes;Picidae;3640;Picus tridactylus;Pic tridactyle;7;P;https://inpn.mnhn.fr/espece/cd_nom/3640
Piciformes;Picidae;3601;Picus canus;Pic cendré;7;P;https://inpn.mnhn.fr/espece/cd_nom/3601
Piciformes;Picidae;3603;Picus viridis;Pic vert, Pivert;7;P;https://inpn.mnhn.fr/espece/cd_nom/3603
Piciformes;Picidae;3605;Picus viridis sharpei;;7;P;https://inpn.mnhn.fr/espece/cd_nom/3605
Piciformes;Picidae;444422;Picus viridis viridis;;7;P;https://inpn.mnhn.fr/espece/cd_nom/444422
Galliformes;Phasianidae;2971;Alectoris graeca;Perdrix bartavelle;7;P;https://inpn.mnhn.fr/espece/cd_nom/2971
Galliformes;Phasianidae;2974;Alectoris graeca saxatilis;Perdrix bartavelle;7;P;https://inpn.mnhn.fr/espece/cd_nom/2974
Galliformes;Phasianidae;2973;Perdix graeca;Perdrix bartavelle;7;P;https://inpn.mnhn.fr/espece/cd_nom/2973
Galliformes;Phasianidae;2975;Alectoris rufa;Perdrix rouge;7;P;https://inpn.mnhn.fr/espece/cd_nom/2975
Galliformes;Phasianidae;416688;Caccabis rufa;Perdrix rouge;7;P;https://inpn.mnhn.fr/espece/cd_nom/416688
Galliformes;Phasianidae;2977;Tetrao rufus;Perdrix rouge;7;P;https://inpn.mnhn.fr/espece/cd_nom/2977
Galliformes;Phasianidae;3010;Chrysolophus pictus;Faisan doré;7;P;https://inpn.mnhn.fr/espece/cd_nom/3010
Galliformes;Phasianidae;3012;Phasianus pictus;Faisan doré;7;P;https://inpn.mnhn.fr/espece/cd_nom/3012
Galliformes;Phasianidae;2996;Coturnix coturnix;Caille des blés;7;P;https://inpn.mnhn.fr/espece/cd_nom/2996
Galliformes;Phasianidae;2998;Tetrao coturnix;Caille des blés;7;P;https://inpn.mnhn.fr/espece/cd_nom/2998
Galliformes;Phasianidae;2962;Lyrurus tetrix;Tétras lyre;7;P;https://inpn.mnhn.fr/espece/cd_nom/2962
Galliformes;Phasianidae;2963;Tetrao tetrix tetrix;Tétras lyre;7;P;https://inpn.mnhn.fr/espece/cd_nom/2963
Galliformes;Phasianidae;2960;Tetrao tetrix;Tétras lyre;7;P;https://inpn.mnhn.fr/espece/cd_nom/2960
Galliformes;Phasianidae;528807;Margaroperdix madagarensis;Perdrix de Madagascar;7;;https://inpn.mnhn.fr/espece/cd_nom/528807
Galliformes;Phasianidae;442052;Margaroperdix madagascarensis;Perdrix de Madagascar;7;;https://inpn.mnhn.fr/espece/cd_nom/442052
Galliformes;Phasianidae;2989;Perdix perdix;Perdrix grise;7;P;https://inpn.mnhn.fr/espece/cd_nom/2989
Galliformes;Phasianidae;2991;Tetrao perdix;Perdrix grise;7;P;https://inpn.mnhn.fr/espece/cd_nom/2991
Galliformes;Phasianidae;2992;Perdix perdix hispaniensis;;7;P;https://inpn.mnhn.fr/espece/cd_nom/2992
Galliformes;Phasianidae;458693;Perdix perdix perdix;;7;P;https://inpn.mnhn.fr/espece/cd_nom/458693
Galliformes;Phasianidae;2994;Perdix perdix armoricana;;7;P;https://inpn.mnhn.fr/espece/cd_nom/2994
Galliformes;Phasianidae;159456;Perdix perdix italica;;7;P;https://inpn.mnhn.fr/espece/cd_nom/159456
Galliformes;Phasianidae;2966;Tetrao urogallus aquitanicus;;7;P;https://inpn.mnhn.fr/espece/cd_nom/2966
Galliformes;Phasianidae;2967;Tetrao urogallus urogallus;;7;P;https://inpn.mnhn.fr/espece/cd_nom/2967
Phaethontiformes;Phaethontidae;432686;Phaethon lepturus dorotheae;Phaéton à bec jaune (Pacifique);7;;https://inpn.mnhn.fr/espece/cd_nom/432686
Passeriformes;Petroicidae;441895;Eopsaltria flaviventris;Miro à ventre jaune, Rossignol à ventre jaune;7;A;https://inpn.mnhn.fr/espece/cd_nom/441895
Pelecaniformes;Pelecanidae;2464;Pelecanus rufescens;Pélican gris;7;B;https://inpn.mnhn.fr/espece/cd_nom/2464
Passeriformes;Passeridae;4537;Montifringilla nivalis;Niverolle alpine, Niverolle des Alpes;7;P;https://inpn.mnhn.fr/espece/cd_nom/4537
Passeriformes;Passeridae;4530;Passer hispaniolensis;Moineau espagnol;7;B;https://inpn.mnhn.fr/espece/cd_nom/4530
Passeriformes;Passeridae;4540;Petronia petronia;Moineau soulcie;7;P;https://inpn.mnhn.fr/espece/cd_nom/4540
Passeriformes;Passeridae;4542;Passer petronia;Moineau soulcie;7;P;https://inpn.mnhn.fr/espece/cd_nom/4542
Passeriformes;Passeridae;4544;Petronia petronia hellmayri;Moineau soulcie;7;P;https://inpn.mnhn.fr/espece/cd_nom/4544
Passeriformes;Passeridae;4543;Petronia petronia petronia;Moineau soulcie;7;P;https://inpn.mnhn.fr/espece/cd_nom/4543
Passeriformes;Parulidae;626167;Parkesia motacilla;Paruline hochequeue;7;;https://inpn.mnhn.fr/espece/cd_nom/626167
Passeriformes;Parulidae;442348;Seiurus motacilla;Paruline hochequeue;7;;https://inpn.mnhn.fr/espece/cd_nom/442348
Passeriformes;Parulidae;813837;Turdus motacilla;Paruline hochequeue;7;;https://inpn.mnhn.fr/espece/cd_nom/813837
Passeriformes;Parulidae;626165;Parkesia noveboracensis;Paruline des ruisseaux, Sylvette des ruisseaux;7;B;https://inpn.mnhn.fr/espece/cd_nom/626165
Passeriformes;Parulidae;782628;Motacilla noveboracensis;Paruline des ruisseaux, Sylvette des ruisseaux;7;B;https://inpn.mnhn.fr/espece/cd_nom/782628
Passeriformes;Parulidae;4639;Seiurus noveboracensis;Paruline des ruisseaux, Sylvette des ruisseaux;7;B;https://inpn.mnhn.fr/espece/cd_nom/4639
Passeriformes;Paridae;534750;Lophophanes cristatus;Mésange huppée;7;P;https://inpn.mnhn.fr/espece/cd_nom/534750
Passeriformes;Paridae;4365;Parus cristatus abadiei;Mésange huppée;7;P;https://inpn.mnhn.fr/espece/cd_nom/4365
Passeriformes;Paridae;4364;Parus cristatus brunnescens;Mésange huppée;7;P;https://inpn.mnhn.fr/espece/cd_nom/4364
Passeriformes;Paridae;4363;Parus cristatus cristatus;Mésange huppée;7;P;https://inpn.mnhn.fr/espece/cd_nom/4363
Passeriformes;Paridae;4366;Parus cristatus heimi;Mésange huppée;7;P;https://inpn.mnhn.fr/espece/cd_nom/4366
Passeriformes;Paridae;4361;Parus cristatus;Mésange huppée;7;P;https://inpn.mnhn.fr/espece/cd_nom/4361
Passeriformes;Paridae;4355;Parus montanus;Mésange boréale;7;P;https://inpn.mnhn.fr/espece/cd_nom/4355
Passeriformes;Paridae;534752;Poecile montanus;Mésange boréale;7;P;https://inpn.mnhn.fr/espece/cd_nom/534752
Passeriformes;Paridae;4357;Parus montanus montanus;Mésange alpestre;7;P;https://inpn.mnhn.fr/espece/cd_nom/4357
Passeriformes;Paridae;4359;Parus montanus rhenanus;;7;P;https://inpn.mnhn.fr/espece/cd_nom/4359
Passeriformes;Paridae;534753;Poecile palustris;Mésange nonnette;7;P;https://inpn.mnhn.fr/espece/cd_nom/534753
Passeriformes;Paridae;4354;Parus palustris darti;Mésange nonnette;7;P;https://inpn.mnhn.fr/espece/cd_nom/4354
Passeriformes;Paridae;4353;Parus palustris longirostris;Mésange nonnette;7;P;https://inpn.mnhn.fr/espece/cd_nom/4353
Passeriformes;Paridae;4351;Parus palustris;Mésange nonnette;7;P;https://inpn.mnhn.fr/espece/cd_nom/4351
Passeriformes;Pardalotidae;441951;Gerygone flavolateralis;;7;;https://inpn.mnhn.fr/espece/cd_nom/441951
Accipitriformes;Pandionidae;432705;Pandion haliaetus cristatus;Balbuzard d'Australie, Buse de mer, Aigle pêcheur;7;A;https://inpn.mnhn.fr/espece/cd_nom/432705
Otidiformes;Otididae;3101;Otis tarda;Grande Outarde, Outarde barbue;7;W;https://inpn.mnhn.fr/espece/cd_nom/3101
Passeriformes;Oriolidae;3803;Oriolus oriolus;Loriot d'Europe, Loriot jaune;7;P;https://inpn.mnhn.fr/espece/cd_nom/3803
Passeriformes;Muscicapidae;4327;Ficedula albicollis;Gobemouche à collier;7;P;https://inpn.mnhn.fr/espece/cd_nom/4327
Passeriformes;Muscicapidae;4329;Muscicapa albicollis;Gobemouche à collier;7;P;https://inpn.mnhn.fr/espece/cd_nom/4329
Passeriformes;Muscicapidae;4330;Ficedula hypoleuca;Gobemouche noir;7;P;https://inpn.mnhn.fr/espece/cd_nom/4330
Passeriformes;Muscicapidae;4104;Muscicapa hypoleuca;Gobemouche noir;7;P;https://inpn.mnhn.fr/espece/cd_nom/4104
Passeriformes;Muscicapidae;4324;Ficedula parva;Gobemouche nain, Gobemouche rougeâtre;7;P;https://inpn.mnhn.fr/espece/cd_nom/4324
Passeriformes;Muscicapidae;4326;Muscicapa parva;Gobemouche nain, Gobemouche rougeâtre;7;P;https://inpn.mnhn.fr/espece/cd_nom/4326
Passeriformes;Muscicapidae;4074;Oenanthe hispanica;Traquet oreillard;7;P;https://inpn.mnhn.fr/espece/cd_nom/4074
Passeriformes;Muscicapidae;4076;Motacilla hispanica;Traquet oreillard;7;P;https://inpn.mnhn.fr/espece/cd_nom/4076
Passeriformes;Muscicapidae;4062;Oenanthe isabellina;Traquet isabelle;7;P;https://inpn.mnhn.fr/espece/cd_nom/4062
Passeriformes;Muscicapidae;4080;Oenanthe leucura;Traquet rieur;7;W;https://inpn.mnhn.fr/espece/cd_nom/4080
Passeriformes;Muscicapidae;4082;Turdus leucurus;Traquet rieur;7;W;https://inpn.mnhn.fr/espece/cd_nom/4082
Passeriformes;Muscicapidae;4070;Oenanthe pleschanka;Traquet pie;7;P;https://inpn.mnhn.fr/espece/cd_nom/4070
Passeriformes;Muscicapidae;4073;Motacilla pleschanka;Traquet pie;7;P;https://inpn.mnhn.fr/espece/cd_nom/4073
Passeriformes;Muscicapidae;4072;Oenanthe leucomela;Traquet pie;7;P;https://inpn.mnhn.fr/espece/cd_nom/4072
Passeriformes;Motacillidae;3713;Anthus campestris;Pipit rousseline;7;P;https://inpn.mnhn.fr/espece/cd_nom/3713
Passeriformes;Motacillidae;3715;Alauda campestris;Pipit rousseline;7;P;https://inpn.mnhn.fr/espece/cd_nom/3715
Passeriformes;Motacillidae;3729;Anthus cervinus;Pipit à gorge rousse;7;P;https://inpn.mnhn.fr/espece/cd_nom/3729
Passeriformes;Motacillidae;3731;Anthus rufogularis;Pipit à gorge rousse;7;P;https://inpn.mnhn.fr/espece/cd_nom/3731
Passeriformes;Motacillidae;3732;Motacilla cervina;Pipit à gorge rousse;7;P;https://inpn.mnhn.fr/espece/cd_nom/3732
Passeriformes;Motacillidae;3738;Anthus gustavi;Pipit de la Petchora;7;P;https://inpn.mnhn.fr/espece/cd_nom/3738
Passeriformes;Motacillidae;3736;Anthus hodgsoni;Pipit à dos olive;7;P;https://inpn.mnhn.fr/espece/cd_nom/3736
Passeriformes;Motacillidae;3716;Anthus petrosus;Pipit maritime;7;P;https://inpn.mnhn.fr/espece/cd_nom/3716
Passeriformes;Motacillidae;3733;Anthus spinoletta;Pipit spioncelle;7;P;https://inpn.mnhn.fr/espece/cd_nom/3733
Passeriformes;Motacillidae;3735;Alauda spinoletta;Pipit spioncelle;7;P;https://inpn.mnhn.fr/espece/cd_nom/3735
Passeriformes;Motacillidae;162665;Anthus spinoletta spinoletta;Pipit spioncelle;7;P;https://inpn.mnhn.fr/espece/cd_nom/162665
Passeriformes;Motacillidae;3941;Motacilla alba;Bergeronnette grise;7;P;https://inpn.mnhn.fr/espece/cd_nom/3941
Passeriformes;Motacillidae;3947;Motacilla yarelli;Bergeronnette grise;7;P;https://inpn.mnhn.fr/espece/cd_nom/3947
Passeriformes;Motacillidae;3755;Motacilla cinerea;Bergeronnette des ruisseaux;7;P;https://inpn.mnhn.fr/espece/cd_nom/3755
Passeriformes;Motacillidae;3758;Motacilla caspica grisea;Bergeronnette des ruisseaux;7;P;https://inpn.mnhn.fr/espece/cd_nom/3758
Passeriformes;Motacillidae;3757;Motacilla caspica;Bergeronnette des ruisseaux;7;P;https://inpn.mnhn.fr/espece/cd_nom/3757
Passeriformes;Motacillidae;3940;Motacilla cinerea cinerea;Bergeronnette des ruisseaux;7;P;https://inpn.mnhn.fr/espece/cd_nom/3940
Passeriformes;Motacillidae;3948;Motacilla citreola;Bergeronnette citrine;7;P;https://inpn.mnhn.fr/espece/cd_nom/3948
Passeriformes;Motacillidae;3950;Budytes citreolus;Bergeronnette citrine;7;P;https://inpn.mnhn.fr/espece/cd_nom/3950
Passeriformes;Motacillidae;3741;Motacilla flava;Bergeronnette printanière;7;P;https://inpn.mnhn.fr/espece/cd_nom/3741
Passeriformes;Motacillidae;3743;Budytes flavus;Bergeronnette printanière;7;P;https://inpn.mnhn.fr/espece/cd_nom/3743
Passeriformes;Motacillidae;3752;Motacilla flava feldegg;Bergeronnette printanière;7;P;https://inpn.mnhn.fr/espece/cd_nom/3752
